"HolderAddress","Balance","PendingBalanceUpdate"
"0x07dbaeb4b8ee9e272774138fc076c539ad402f5b","3.14477334831369","No"
"0x0803071e0178d4da4da7871db87e6517376eaf27","0.000898402836659949","No"
"0x08a71d07f0da94efd41d79ca36d75dde9059f2f3","8.06851001507595","No"
"0x08c1fef0d329c130b8ebf89c6dcb1d68f05c0b97","6.8056440846506","No"
"0x08cae8e00c409dcf06b55fc8b6e7bf8f9d7a98c4","0.0622578571232971","No"
"0x0964825cb9f0437545481451ffa26f4f6d3f8b5f","0.116079097077455","No"
"0x0979f650741a26b724d4ffb5fa1923528965ee35","6.64609880046906","No"
"0x09a2650f2cbedebf3bec9bf12b48a8fa2de2bee3","0.528184268088817","No"
"0x0a49f8aa0bed9c2ce5f533ee6bc31cb4d74d726d","11.3275471986936","No"
"0x0a535d55e5659ab96aa812f4e6818c5c696a7fc5","0.00464788113461137","No"
"0x0a6f0ed4896be1caa9e37047578e7519481f22ea","0.103268579250131","No"
"0x0a70832b05fbf40cdeb57202559f4e88fa1aa606","0.00867173617844125","No"
"0x0a85b8fe8d71275174d7dc2fbc0589cb8dc166cd","0.0322181711660932","No"
"0x0acef1574ea3d4188adeb8f33eee182a5b78dc97","0.168813657888228","No"
"0x0aff1ef54bc1da7a149ac31404021b96fe5da7f8","0.380566021365354","No"
"0x0c29e4841f5855ee81151ac2d82a9c5c85723f70","0.0655864221709668","No"
"0x0c5be0fafb847ed3ba7f346a50f94d4caa7b240f","0.473350140087498","No"
"0x0c5f5b05a6c744b6ae7440ebdd3212fdb3563542","6.0678609147136E-05","No"
"0x0c827dedb26b871831f4bdd66836c04d6a387061","0.157454038024002","No"
"0x0c8c929a553faab0c7494e8e8f0e845a22c68f16","1.04914795007988","No"
"0x0ca9886ea8ad8ddc77b554ede5eb2fabb5027365","0.0607323274552485","No"
"0x0cab0743d88a4e67a2777f58744d699ce583f7f1","3.2457014008667","No"
"0x0cd87515f634e98a6b8c578faa4c6285db080bcb","2.03718155143797","No"
"0x0cf975f07cdfe9bf8fb3887b46d2928f0a4177df","0.286190869281208","No"
"0x0d281edc38079a4ecb0abcb81c6243f4c1c9f262","0.100224801145452","No"
"0x0d91cdd350e3b3468b3e2c8eefc211eb43b80510","1.61990884238173","No"
"0x0d96c02b9839af4616cdb3baa3f9a30c799a73d9","0.0233352174351286","No"
"0x0e26b49f444e7df0cee9209b44d9d550b6aa5c87","0.688747869477924","No"
"0x0e500be6c616be20e61249b249f52633c750823f","1.06302678538662","No"
"0x0ea1970911d3907d1f45eeb6afc68deba12037b8","0.0261135941104241","No"
"0x0eb69d54d39931226382f12bfd5ef8b5b41847a4","0.111857807497545","No"
"0x0ebf6ae91d74e8ff4a10904dff19ff6548a074e7","0.308431057660804","No"
"0x0ed9aabdcfd0a73ed061851deff3c34cc8d6c171","0.000269214123593935","No"
"0x0ee9495dd53dcee94828204f6a35b2cdfa9ba976","15.479631407075","No"
"0x0f243db4c6951b30821496b7dca7290886bc8c06","0.00176504526554055","No"
"0x0f2713759648dfe899ce76b30394bb15fd3e20e1","6.50800190763081","No"
"0x0fedb1f6406314d91ce594642fae15bd5981f2d2","0.0041688252255088","No"
"0x10964f17a61c24fe97585015b4b503475d10c1e7","0.010647313361711","No"
"0x112b537b7248bde360db2dbb089e82571529f0a5","0.911930102599285","No"
"0x1131ebb247beb7ad23951be992676e7bc2da16b9","0.0892986181889842","No"
"0x11726e5253da54f192dcbd81aaa41a8870986f96","0.00251369456863251","No"
"0x117d17966d339b329c15fd8fa64ab72a4987f57a","0.110072972053916","No"
"0x11a5d51c5b8aeed7feaa9d7015b57db4e7ef8853","0.0625330767790483","No"
"0x11b849bede7f32983264c7c29be1a1df225903c6","0.0731936835854686","No"
"0x11c408b306a6d825fcf1be442dfeb19c9130c364","0.711982788709822","No"
"0x11d2807c92c3c97b88febd301fe63aac8fd2a557","0.179146427033792","No"
"0x11d5752c836ddeb31334fad2aed221dd8e3838ba","0.0635525900253961","No"
"0x12372ab9820eb409162ce7425c789968a2247307","0.385117224678447","No"
"0x129381f3cd67e31da6b4c3522a767df807b8c201","0.574708686103428","No"
"0x12abe44ca3698a5d94d83645c8424052aec19471","0.549672560339601","No"
"0x136307a960d405c2151e35b28f578115d510515b","0.0876657732601747","No"
"0x13a2c6e9219565ac20880095eb834919ff7e2951","0.148114526280842","No"
"0x13e18b93d6a3adf852cf9da3308b4e6df10add3f","0.073285270620433","No"
"0x142c87a5dd16e95817db6f0ce953ecb5e48eaefb","0.656138771285354","No"
"0x143d3d4a812b1ad81f2e9242184ef423317e270a","0.108212115404237","No"
"0x14ca0bca067059b65912eec798f79f38be981c0c","1.6703022741591","No"
"0x152433459198ab200eba12f1ea6afbac199cf6f2","0.0490428126326651","No"
"0x1564d01f21549f8339e7566d1dfb809bc7ced3da","0.801901881345199","No"
"0x15b9f1608a170b30bdeff661e5d0584302701c23","0.395081246263147","No"
"0x15d3e59c69bd04182e15465192202995d7d4007c","0.222640094994988","No"
"0x16799e6ac22cfb409d25df56e0f09c0d0ed62b4f","0.0145308487019945","No"
"0x16a4af63b9fc0af1f92bdca9815f54b9f1936632","0.106155738895006","No"
"0x16c421959265158e27b4b62867cb0d8b00dcf194","0.00724076138717235","No"
"0x1703e33e3c0b3f8cb0b614d8a623345c4053ceab","1.33401458774499","No"
"0x1775cfac539cd5a42ddbda911d823add51de0f6b","0.0224451583817507","No"
"0x1778da84a0580e6ee14a31f2255ca55ebe5b4094","0.00310179655799757","No"
"0x17805d5714cfa924ec8211e5e4c2b778272ee534","0.0656895108331305","No"
"0x1805de850c478769860504978770d9afbf082071","0.631354400905058","No"
"0x188f82ae4299d6714aef759676da8ed2d243e0af","1.05356749607059","No"
"0x18913656c387613f6d0a1bff7365c335c0069e69","3079.95128795344","No"
"0x18ac0d187b35512f804fb5450cb9dfed6ba99bb8","2.68707993875726","No"
"0x18bc5ea91adf24ed4cd4b5c33e9d0c5f0342dae8","0.000161639892768143","No"
"0x18e72617208b85f589cb5e273488832cacf30acd","0.310155553066196","No"
"0x18ef40386bae4bf3aeca388d5610861fe1869f25","0.258527998217073","No"
"0x190c552d80b952c025ff93761717277f19b200a8","0.535993919747417","No"
"0x19188cc1b61a3cefcb20f242634a9b8437e9f2fb","0.897726556469476","No"
"0x192ed581604993276580c55aff670cb05540c610","0.020542651368362","No"
"0x1935532691f887b5aec7eba6cc5fdda948dc38c0","0.494376343344161","No"
"0x19614b976c09bfbac1e4de9e45f57a8ab9cf3f60","0.525132478896576","No"
"0x19cb5aa7e487cc4540fb0146a71ae803f37a0b9a","0.272049122708018","No"
"0x19df7c2ac44d4e9765c3f61c3761ffa7a6379c4d","0.00295007639859653","No"
"0x19edd34310766c92c0a45ec9b99eecec320c3b28","0.0135981549836918","No"
"0x19f3aa7e9d6c30cd70f7ba36f06c04be403195c9","0.0909753304159319","No"
"0x1a05d9baa60056be77638908f997cd63c485a6e5","0.156108103797695","No"
"0x1ab2fe299e3c8f85234317382a07bec9c0a09863","0.827560573325594","No"
"0x1b42ee4fcded7479a0f826b700b684c5b46bf810","0.0374510928539145","No"
"0x1b6242eff17df6e785dbab2451d061796e7e1f3c","0.934484944442057","No"
"0x1b6eeb96ce6e94fc5a7dcd0e2896f714eb015459","13.5180778332812","No"
"0x1b7e2c59c68c6cc8e2c186ab779cffff3f4d67db","0.00215214680388257","No"
"0x1bab17d098d0e256f1ca4042c3a644babcf32f95","0.156835381865485","No"
"0x1bb8389b503f42bdd710fe62c23c59e8a7215b49","0.370740137889715","No"
"0x1c30431538e7bc6def345c1f165d2013f99bc850","0.244889212559104","No"
"0x1c957e9ccad3a1768305f3402c1a01c8e46cbaf3","0.0282341751421603","No"
"0x1cd6ce5d144f70d5332cc49b45f6f64cde4027ce","0.0520238614822697","No"
"0x1cde21becb29c5c92182cf798e594674053d6e90","1.7752494E-11","No"
"0x1d2c551d708ffc817e1b6e68935ae93735a73a66","0.000973548766447696","No"
"0x1d4cd345c15d0b07c84429a9da205174582bb9b1","0.312382640061991","No"
"0x1d5d911ebcdb14325989dd46ecee80c89cda008c","0.384709759981164","No"
"0x1d63cdd8239aa6115ed087e3bc00606ed151ebd3","0.918854807094293","No"
"0x1d93253f99e83cfa187f7adeeceadd846f7eb934","0.00101427826507239","No"
"0x1dc12ee1530450a750ad0af2bd3bdf456fd3c1a6","0.628261456437411","No"
"0x1e1bd10bc1a59c647a1a6377ff063148b6f9aaaf","2.6119814178609","No"
"0x1ebb73f5f47bcc3d7dc1dabf7284875e3ae40e07","0.0274574442119603","No"
"0x1ef4b5bea4228c9191eee91181bb7f99cf01895c","0.049734534311878","No"
"0x1f32f3c8b28b7b94f0160da9fb7ba86470bd0f07","0.186860464984392","No"
"0x1fe7625480d31ffc055cba3fec8e6c0f02bb30ac","0.0276796399980303","No"
"0x200ad40f9d724b2a0e152a044a91659af2d26a95","14.2479447768261","No"
"0x20108624b2745c3d10f5230724e8b3887a8be24e","0.269818401109656","No"
"0x20c2632f0039f19fc2364a52ccb6a697e80448b7","0.324938821931463","No"
"0x20c4255bca995568e24d92c4736fba81f2a06e07","6.42277928884608","No"
"0x20cc70c03dbc0dc39bea1d5589fa3befcca9d4fe","0.129647908324456","No"
"0x210b852500bfe7d2623b00f7ca71d186568222db","0.65488011309051","No"
"0x2125b1c907991ff9c4e3c00873495cff5e62f032","0.57789121895365","No"
"0x21f4f03b412a797203100bb5053d0ac400a9cfd4","0.0182397616045244","No"
"0x222b38fec42183288d752ed2926a142eec655967","0.0301529853194072","No"
"0x2339ce9c97fec7b5e7ea9e299ea3144438c9416a","0.273624467006341","No"
"0x23526be7a3e797988f77070e0a4d86f966cf56c3","0.783202727778114","No"
"0x2376785a24446c28e337ae716db0554e731dd41d","0.0157356971228475","No"
"0x23a555d65202438e4ab65589063e3cf92fe7992c","0.0020484905143932","No"
"0x23ae80a0e7c08fb2bba81cb1788235645135e2dc","7.87589986974208","No"
"0x23b88a2399741df81c85b26216257a81033b85a7","0.205297544128427","No"
"0x23dae77c9d2174d4e20666bf1790e3990ebf5c2e","0.0089848036785163","No"
"0x2406dff3e88eaec9c916af9438d84345d8e7edcf","0.0219420288819684","No"
"0x240b41b4c3469ed0389122a3d4e58e5688c04872","0.00313519225074643","No"
"0x241ce92e0466d0698fa16bd681c8118af30a2794","0.00527281326194748","No"
"0x248b007f76e7616791b8fe278c93096ddcf67f25","0.519287290296727","No"
"0x24eb7162d8567452a045356bb8d82b26195f011b","0.000163810795049757","No"
"0x250544ee417d2877e9453133db61189a89243318","0.265400010759342","No"
"0x25448e4f43b35bc7566ac2d160ceb73a058634ac","5.35891354485992","No"
"0x257a9234c5ad08a2f04a2f01d38057079f90a7cf","0.0638832370646738","No"
"0x25f971dd8fb131058e17d90f5364fe8c647dc04d","0.0535191414262228","No"
"0x268a81b06e0f6c72fd2aa75909bda1b4b4a67fe1","1.60307475231088","No"
"0x26ad261e11635cedaa7827552f36f2ea596bf979","0.950972670652416","No"
"0x26eb90e5ffc99415ccbd8d0819812c817d11f2aa","0.0424960505448678","No"
"0x26f65b0d26aad76b39da8d31ae7f26492efc6821","0.0958253731112575","No"
"0x270b01c5fd34db3978acd3ca5edf3ded9b851226","0.0107843998115229","No"
"0x27390d3d4bcd77a5e0025f07090492701adada74","0.0727363597103763","No"
"0x27b311707bb405cd590bcd6301f78e0c44fbeed9","0.0895758096572059","No"
"0x27be67f7eed685e4ebe96e0b0de08a9f30b8b8d2","0.00569340338410083","No"
"0x27c7a10a4c05db859e0097f2e64b6e969b598ce8","0.187986088229939","No"
"0x2821dd3439216e0e6c1adc9104e8232233a40863","0.20889032730643","No"
"0x286fb8a680523e34e528fbf7f81ef201925175ad","0.0791104779730485","No"
"0x2877464b193ed9e977ab21a8b6ea474ffa34584a","0.534315770361635","No"
"0x293c4466be62be8d6b25bd427e04833681ce5fff","0.0750119547162992","No"
"0x29671580fe09898305ad6750484301f152f09679","0.00375522798489735","No"
"0x2b5ad8eb9df46b631486b0660f5567b70a9c154c","0.095442611392135","No"
"0x2b7da428dd7ee3e8d39938bacbc3101b2389ebdc","5.94249179528431","No"
"0x2b850f88e182ccf32e45d0f106f8e32ef9501b3d","0.00753809066807478","No"
"0x2bae72dab24e5c1954053b6b3d8d0d158d9f455e","0.0544816000754009","No"
"0x2c0350a20470d0fe6eeafcd8a4cc344b3c51e41a","0.0293479379736944","No"
"0x2c67f96907a582d0f9bd64c1d8200a898e603b93","1.2668145189211E-05","No"
"0x2c7f63bb015ab806982a9cd2c113baeb77de19d3","0.107115328601685","No"
"0x2c9af3672221a46d2af40c296d6c373a9212400a","0.0115598167860877","No"
"0x2ca5b2dbff2843590a180d7d03f733ca5980dc86","0.103852007767457","No"
"0x2cc3b8cec86da6d223be50cebb84f9a1a00eff9b","0.00244778515020271","No"
"0x2cccd5b7c4ea61cc0bb689b227374d9154ba3a50","10.3835174103306","No"
"0x2d15a6dae1389870edf23b2cf1d5ca6162016ceb","0.237736564772848","No"
"0x2de56931eedabffc7aec15b60dccf561626ae1a9","0.435167394278873","No"
"0x2e351d3c3f130741163a30cace0a5f176d16e139","0.0625781530110359","No"
"0x2ebfbb3824f3fe4ad8475dcb7a024d957d7bacd9","0.467351753449417","No"
"0x2f0db3287ac14be6f714acae18149a1273683d18","0.108582495494719","No"
"0x2f8170482af9cf6a09819bcffffab43aa2b6a723","0.29129379660391","No"
"0x2f8ec97a77b3a0f8bfc011adb86353b2d8211bf1","0.0904611063806338","No"
"0x2f91de7942b7cffaeceb945e803905fbb964f381","0.537647901023167","No"
"0x2fab4b450f31f99b44bcff8515bb09417d4bba0f","0.350508041350473","No"
"0x2fc5dfef6345e2b36735893f861766657ff5ceb4","5.33092673067101","No"
"0x2fd409de4df7a01f51de24b23253b5a862060062","7.61991833741615","No"
"0x2ff32959203631e05c21a7d63ba606154230a0ac","0.076059416135125","No"
"0x30a6a0931195ec35aeea531e74015a959ca73f9e","1.47918324199365","No"
"0x30f5b06a993cebfe84f0702cab24af5e0807bb25","0.0442943626319361","No"
"0x30f60e23cc85648f42d7b984c9e9a5847b7aee3c","0.0404018637743945","No"
"0x31009e205f1c024e43b79c67428a4fc7356a627c","0.00220083152577584","No"
"0x31426feb31a80bdf5ebf7150ddb1e437a3d2346f","0.00852508159530536","No"
"0x3169233e58ec105e33a88fe21379188ef17570fd","0.355105161351593","No"
"0x31b1d787455a86c1b3b266fd1aa69bcce8a4ce56","0.054805764684033","No"
"0x31d1306966907790da423534af1ca7239d22de6c","0.0296639029361443","No"
"0x31e119324d518670717e445706e3ee616227e754","0.650550131393219","No"
"0x31fa713ab0feb8506f0c2d61f79bb50228e4ad04","0.00289915458226795","No"
"0x3200cccd9e651fb04e3a175a241263c71e305850","0.166721011751085","No"
"0x324573b9245a21a8c917467fb1576d7093cd1fa9","1.82487541554032","No"
"0x32d29e78825505dd222e70b06013ec2fd27bddd8","0.236384330367502","No"
"0x32ed9250172de5a84a9191985a8a4bd212642d1f","0.226333732579245","No"
"0x3332ff23cef2f285b98d765492cf65d46445d443","0.00218542911589478","No"
"0x33414f9bb212075d5345eaa5173494dd2775115a","0.0203051433378507","No"
"0x335c073bd67f0d426c4137ce6881b94b11fb7abd","0.105770638781541","No"
"0x337fe9c2f13533834dcff824eeebfd3590819d16","0.212859296137131","No"
"0x33aea8f43d9685683b236b20a1818afcd48204cd","0.639202126668228","No"
"0x3433f0043f89f4b908bf4ab38d556ecf2b64652d","0.128561461544048","No"
"0x348d3f0d21e85c12377e2bed027119d4795955e9","0.0569404578813295","No"
"0x348de0f3ea32808145b4d88f4a1abab387eb8dcf","0.0864811607362347","No"
"0x34a1f465e1730790296da9d7c22ce651b64bc091","0.0268346880895962","No"
"0x34a21c7de81b55f0960064d7591f838056d8282c","0.837082123790488","No"
"0x34a68c1030927f2b6ceaeeaf36c17094090163dc","0.0143788525790731","No"
"0x34b02cbce1f6efb0c4917a8548cdd61364662b09","0.000229783129996228","No"
"0x34ca844ec08bbe4f2012b420569784fe605e2518","0.155256891916696","No"
"0x3543f51b35bf8cadb083529f7d1c49f6340b1aa7","0.252388974284698","No"
"0x357cc01ebd7503cee2fb113e08f1da103ba053df","0.177251692052601","No"
"0x35df2aedff51113e723048fa40e3b6691286e47a","0.602584897460088","No"
"0x364abc32aaddee7e82416bb15d9d764ad373f17d","0.124278705985084","No"
"0x366ee944672c29e4e9360e21bf39df754f1e8edd","0.0105034493340778","No"
"0x36704f3e7e31d2bdf03084be6b69dccf20b553fd","0.0219027928702435","No"
"0x37236a82ef8c6b3bd02033caea53edbfd9763817","0.210499295542556","No"
"0x374862a8457486f3062dce4330e14acdb2d4a2c7","0.00554362693254906","No"
"0x376c575d687bfede467f6169aa4c467cc57ad983","0.157544616595145","No"
"0x37e06ba4b0403d33bbabafd63662b1f0fbfdf2cd","0.550139127718437","No"
"0x38083e2fc384a102bc44694729ebc2d359c09fc9","2.18035576644638","No"
"0x38607f2f582c26b896e7936dc9d2715cb76c5392","2.27051863050391","No"
"0x389510c659478b787a838ccc173c655df67a24bd","0.133676211399349","No"
"0x38e4e0bd3bb3270095aa801fc1f538f041bd1674","0.632137641767738","No"
"0x3986afd433c9c368b792407fc1a6ee8397254522","0.0582931612278347","No"
"0x399152a3483e5ff894f9b89637aaae16e1548d56","1.63807067853252","No"
"0x39beb60bc4c1b8b0ebeedc515c7a56e7dfb3a5a9","0.0134292740796135","No"
"0x3aa1fb5d5968890502ae6cdbd73a63b7f23e3ba3","0.00410644650557773","No"
"0x3ab05c6c6795769a5db4ae7e707eebe8ca56caa5","0.0133272839366526","No"
"0x3b3f04deb78e8d12929af043b12b605e552eeace","1.20500280513735","No"
"0x3b59cf2486ab23c0bf142cd81168ccc3db3bf758","0.0290766502736963","No"
"0x3b6d59b354c6809836b8449899ea3fb50e4c75de","0.0144005392086186","No"
"0x3b7ea01f892075072aa9110ddf4fec77a4702037","5.26116405441341","No"
"0x3c0d7b1ac4040a6aa9c16755562936a29bec0e06","0.165366790846805","No"
"0x3cdcb7de3ddc2ce58d70069ff6257b9463a438b7","0.00248345965897744","No"
"0x3cf6905cb26e70754f3a1d084e8b3a78e387099d","1.46757509902955","No"
"0x3d71b92d1eb06fb67978ce743e09a9d42ecde2ba","0.172695586874058","No"
"0x3e2511c9a1094846a00cbf5208f9d82b6871f6ae","0.65284033512043","No"
"0x3e3b21a394e1c5b10e3b46b12cbda062db5fc3d7","0.0272236535474575","No"
"0x3e414bbb7975c73baf2e8a9d24daddec81710f32","0.494437463077348","No"
"0x3e4294beb0b8c223170ce4ee85830a2483bc785a","0.0149817887653452","No"
"0x3e8582495423739c9a1e152f24e0ac453fad2a8b","0.00782999057945417","No"
"0x3e978e950c37a7adbd92240f63c9b4597a7dd97d","0.104841913223395","No"
"0x3ed5238a0b82226e0f46806022594537208e46c2","12.2044929686022","No"
"0x3f9da025db6cb0ddb9857be595e35508708acc43","0.0304017786430554","No"
"0x3fa6d83735aa1e659b37eed5c7cdd55f616e3af5","0.0787724188680074","No"
"0x3ffaa5d7671291afb31e8bab54f6e5f7e0077df2","0.0529754806683459","No"
"0x4032defdd34825ab3f9a3c11ac7816b265e4605b","0.0603836338211467","No"
"0x408720d698f011bc2971f1ab7416fad7f6f83fc7","0.0393010418730019","No"
"0x40cbe345c3492414e7e0b5d878034fdac1be9218","0.0400190516382704","No"
"0x41118f37512bff69c3cf8faff45bc6ca73df0e6a","2.44749875688982","No"
"0x413f77b35e1bab89d161e39aca6db702fe2306df","0.0833235321192758","No"
"0x415b530811f8c6faf440fc6236d8194248bb47d4","0.70364893755903","No"
"0x41e3012ccdc2084ece4ae92241741f1e3f5f0cea","1.67127184662377","No"
"0x41fa7ef9e3dd14c5f6bb59a604ffb64768801fab","0.405797737694451","No"
"0x4233898bb9031a7413d5ed783e9ec833720aaa3a","7.4666429912606","No"
"0x424dc6a1f3874bb3d71707ef46e009b5e7af5243","1.39376362779896","No"
"0x428842ad76dbe204a2140762d466ed7c45c8e2bd","0.0747485722604386","No"
"0x42c2bd1a87d12417444b8f4bca5251476022bed0","0.275141848548855","No"
"0x42f8b7aee30e6852f8734a405bf0d024ff1f1a05","0.0294344348922027","No"
"0x437b23ef0c9770cc84d1777305f406bfd7033211","0.614000188462095","No"
"0x4475deadab473693f4d54be7e7db640b524c08ee","0.257356467115979","No"
"0x447bd00b21d7452149b14d7187a67920d83b8f9d","0.0599280039567919","No"
"0x449967fc7d6fcf38b63183f0eda453c014ed5eb5","0.0577575239855008","No"
"0x44a8f8e66da615c841963eb5fe9a2c7e78cb6376","9.08520348361078","No"
"0x44ee49fdaedd4ab5c977c8106ff0b5fbdbe3e2d7","0.266232282335668","No"
"0x45008ce05cf52e7f8ed5b1bf2e166d8316375135","3.03325183259791","No"
"0x456393a8be4f0e69ec228d8545f6c2e190da5b02","0.00407098466979869","No"
"0x467adcf4d50be8035427dd5655f8b9a3c6095889","2.41939418872539","No"
"0x4688aed7f1fcd3a94e056edf43b9875cc0f2de5b","0.632984068525416","No"
"0x4690e877cfbcfa3efa50c57caf3720beccabde88","0.0700084825818159","No"
"0x471a092255bab297dbcf9cbb4e27508ec52b5289","1.53584879986035","No"
"0x475b49531ebbb445598cfbb959f65a6fff359461","0.0166126879853561","No"
"0x478fd260f1e4f7b9caeb8f1b741e7edf1d0ea86a","0.337703323563195","No"
"0x4790010f38cf84e094b76f1edb16dced011135ce","0.190069115049775","No"
"0x47df74384d978d56ce135d43fd4889ddf0fceb6e","0.0543891523196782","No"
"0x48377020d0c1f3a52e2bb756cee7b076dd8dcbfa","0.466611863603589","No"
"0x4844a8c7a94948ea5897397a6231317ac7b44b40","1.11845434220919","No"
"0x4852d27a3f66fe8c4e91885b8446630a8d4dae52","0.177700824053947","No"
"0x488e5bdd515013fec1f9f693e36de33703bc23cd","0.577083577569346","No"
"0x48b576c87e788a762d6f95a456f2a39113b46950","2.64534910408335","No"
"0x48ef69c52136c0014f3e8f3c3fc0acc98cc63733","0.246673549860226","No"
"0x49208d4679787136fa9449ca37874b8cc543a508","66.8943831381981","No"
"0x4926921ea242a9256a364c060bf610498791daa2","0.552110701258239","No"
"0x493192624184627a7cd7b59f6e23c68a6335ef0c","0.00903665791515858","No"
"0x4954c56c0fda0a30fb88c85a82aa6b3faadc5d1c","3.78516672957554","No"
"0x49e0bfd85f643822d51d1f6f76e0816b0d6e1095","0.24671279379975","No"
"0x49e366382d8e3f41e5f51de4b5495fc62883d1f5","1.07276024202025","No"
"0x4a6c5c3d8d4c502792605bd9a79c0d54ad77241a","2.92337267809979","No"
"0x4a7841596d8f8b4c5db9757455b41cfb11be0750","0.527744451247674","No"
"0x4af7c7fe1a46ffd1f7cfc1ac68c261f7c8705b80","0.673519769637324","No"
"0x4b0931414d915ba2a5ebdee48f4c930c04de2f5f","0.00173085957040684","No"
"0x4b203f54429f7d3019c0c4998b88f8f3517f8352","0.0583575372431143","No"
"0x4b268abc648e5a48b8d04084bfa5f3ac454e8fcf","0.070425010345051","No"
"0x4b56f0ca5022637dcd10030491e7ab9f0c87c099","0.107920875601472","No"
"0x4b6164338a51a248d07304c063486b1e02400173","0.173384106277443","No"
"0x4b9d17a6635988f9fb9e3270efc05435d117ba20","0.369901779600322","No"
"0x4c02897e993ea4095fe5b9a4f17e2aa091d0575f","0.0142327844837292","No"
"0x4cac51d479d256bb2f826c4f292951048e24f712","0.067299850497717","No"
"0x4cdfe00dc63807aa454bafed9b7ef44a10f63df3","0.0838201294707648","No"
"0x4cfd544a97bed2ccd00653c91ec97651959f4544","0.00513790397785625","No"
"0x4d0e063357051385ff4c0a61937414cd32675eae","0.0035614849528226","No"
"0x4d95e86fe9c4776ed0edb90670fa8c5ee2d79983","0.0343056571087773","No"
"0x4dedec4bf83f536c3dcb125f3fb818306949db56","1.78628232189684","No"
"0x4e5c9ec5144006e5c82aa9623f27ccdd2db56a1c","0.12746291373235","No"
"0x4ec5fe94866cbdc7a12bf64ff4de271388c15018","0.13123478440901","No"
"0x4eca9a64c14650c6d7d21eb2d2ccc7a0e9f6eb71","0.0755553925380198","No"
"0x4f375069deee2b3470eccf566fb23819d8d6933c","0.745999891995968","No"
"0x4f87a5e57097937489b9b628d1b71997fbf734f0","4.5143932158434E-05","No"
"0x503984dc450a1ce50a6d7f5e43422125791b66c1","0.0115807779632776","No"
"0x5098e1e4433b411f6c49aa808635f9fca475908c","0.0268132751633661","No"
"0x50d584755749f94424ca460887955b0795a4c564","0.00627492873819946","No"
"0x514d0963a7792aa93fe10c6c38151cb84a095e42","0.0351240138476817","No"
"0x518a249fc929a0109ad05d888e95ae3e6518a07f","0.545531372668835","No"
"0x51c51e651df6db7f1a6f54a8d6ad4bf89b73412c","0.0400880110437085","No"
"0x51c5379180a8aee23dbf366746941db91840ef2f","0.771749244690714","No"
"0x51c6e46b6f58a54903bc3f2e65e8934e7f1f2206","0.538121928437075","No"
"0x51c73059a4bccd2db3e17303295809dadf040bfd","0.0510821830875735","No"
"0x51f08f011c015459a980a052492e908a460f318a","0.0015273433135047","No"
"0x524d9237d64ff3910c0588ae8d5b8ee775c7c0ad","21.7236488639971","No"
"0x52a15ee510ef07a1fe86bd6d9b5a10d2fec21867","0.012412420464687","No"
